id,status_pred,prob
57173,1,0.5426
57174,1,0.6282
57175,1,0.9281
57176,1,0.82
57177,0,0.1593
57178,0,0.2146
57179,1,0.7252
57180,1,0.6438
57181,0,0.1223
57182,1,0.9515
57183,0,0.1948
57184,0,0.011
57185,0,0.0784
57186,1,0.5761
57187,0,0.1232
57188,0,0.0
57189,0,0.3497
57190,0,0.2468
57191,0,0.038
57192,1,0.8795
57193,1,0.9662
57194,0,0.1322
57195,0,0.3236
57196,1,0.9012
57197,0,0.1478
57198,0,0.1552
57199,1,0.9672
57200,1,0.5417
57201,0,0.156
57202,1,0.9457
57203,1,0.8795
57204,0,0.1378
57205,0,0.1097
57206,1,0.769
57207,0,0.3172
57208,1,0.7209
57209,0,0.1227
57210,0,0.0745
57211,0,0.0469
57212,1,0.7864
57213,0,0.0612
57214,1,0.8465
57215,1,0.7404
57216,1,0.622
57217,0,0.0573
57218,0,0.005
57219,0,0.3868
57220,0,0.2487
57221,0,0.146
57222,0,0.0735
57223,1,0.7375
57224,0,0.0114
57225,0,0.0033
57226,1,0.918
57227,0,0.0781
57228,0,0.0302
57229,1,0.5354
57230,1,0.8566
57231,0,0.3807
57232,0,0.0372
57233,0,0.1475
57234,0,0.0318
57235,1,0.9144
57236,0,0.0095
57237,0,0.0332
57238,0,0.3984
57239,0,0.0938
57240,0,0.0009
57241,1,0.7268
57242,0,0.1383
57243,0,0.4905
57244,0,0.1343
57245,1,0.9929
57246,0,0.2204
57247,0,0.0723
57248,0,0.2846
57249,0,0.1156
57250,1,0.819
57251,1,0.7352
57252,1,0.9484
57253,0,0.1056
57254,1,0.8695
57255,0,0.205
57256,0,0.0331
57257,0,0.002
57258,1,0.9189
57259,0,0.2833
57260,1,0.6097
57261,0,0.0061
57262,1,0.7493
57263,1,0.6909
57264,1,0.9254
57265,1,0.982
57266,1,0.9487
57267,0,0.0088
57268,1,0.7738
57269,1,0.8015
57270,1,0.9795
57271,0,0.1381
57272,0,0.01
57273,1,0.8184
57274,1,0.5002
57275,0,0.1175
57276,0,0.0056
57277,0,0.1133
57278,0,0.0653
57279,1,0.7613
57280,0,0.1087
57281,0,0.299
57282,1,0.6125
57283,1,0.6951
57284,0,0.0329
57285,0,0.4742
57286,1,0.8254
57287,1,0.8699
57288,0,0.0041
57289,1,0.527
57290,0,0.1006
57291,1,0.9517
57292,0,0.0873
57293,0,0.3937
57294,1,0.5933
57295,0,0.379
57296,0,0.3936
57297,0,0.2703
57298,0,0.2923
57299,1,0.7979
57300,0,0.0019
57301,0,0.0105
57302,0,0.2459
57303,0,0.0107
57304,0,0.4262
57305,0,0.0931
57306,0,0.2725
57307,0,0.2351
57308,1,0.8303
57309,0,0.2709
57310,0,0.079
57311,0,0.2271
57312,0,0.0009
57313,0,0.0093
57314,1,0.7189
57315,0,0.3113
57316,0,0.1043
57317,0,0.0774
57318,0,0.106
57319,1,0.8026
57320,0,0.0531
57321,1,0.9677
57322,0,0.0544
57323,1,0.9922
57324,1,0.7774
57325,1,0.9421
57326,0,0.1029
57327,1,0.8585
57328,0,0.42
57329,0,0.1468
57330,0,0.1537
57331,0,0.1073
57332,0,0.0045
57333,0,0.0593
57334,1,0.8308
57335,1,0.8908
57336,0,0.0103
57337,0,0.2737
57338,0,0.1467
57339,0,0.0247
57340,1,0.5114
57341,0,0.0236
57342,0,0.1579
57343,0,0.0002
57344,0,0.1313
57345,0,0.282
57346,1,0.7046
57347,1,0.8821
57348,1,0.8708
57349,0,0.145
57350,1,0.931
57351,0,0.056
57352,0,0.1506
57353,1,0.8206
57354,0,0.0576
57355,1,0.7526
57356,1,0.6546
57357,0,0.0639
57358,1,0.5986
57359,0,0.0003
57360,0,0.0006
57361,1,0.8428
57362,0,0.142
57363,0,0.1903
57364,0,0.1703
57365,0,0.096
57366,0,0.3661
57367,1,0.8007
57368,1,0.7616
57369,1,0.9422
57370,0,0.2762
57371,1,0.9643
57372,0,0.0064
57373,1,0.7637
57374,0,0.1176
57375,0,0.0195
57376,0,0.4229
57377,0,0.0008
57378,0,0.0383
57379,1,0.9352
57380,0,0.0166
57381,0,0.2094
57382,0,0.1275
57383,1,0.8215
57384,1,0.5429
57385,0,0.3
57386,1,0.8525
57387,0,0.2361
57388,0,0.2717
57389,0,0.4776
57390,0,0.0022
57391,0,0.0004
57392,0,0.026
57393,0,1e-04
57394,0,0.3681
57395,0,0.4901
57396,0,0.465
57397,1,0.8231
57398,0,0.0368
57399,0,0.0256
57400,0,0.341
57401,0,0.0975
57402,1,0.7834
57403,1,0.7001
57404,0,0.4762
57405,0,0.0944
57406,1,0.5306
57407,0,0.3233
57408,1,0.7311
57409,0,0.3288
57410,0,0.1943
57411,0,0.1196
57412,1,0.845
57413,0,0.0097
57414,0,0.0112
57415,1,0.9089
57416,0,0.2187
57417,0,0.001
57418,0,0.0716
57419,0,0.0339
57420,1,0.7916
57421,0,0.1333
57422,1,0.6013
57423,0,0.2034
57424,1,0.7322
57425,0,0.1507
57426,0,0.038
57427,1,0.954
57428,0,0.293
57429,1,0.7057
57430,1,0.6264
57431,1,0.8732
57432,1,0.6785
57433,1,0.6653
57434,0,0.0431
57435,1,0.9687
57436,1,0.817
57437,0,0.1575
57438,0,0.114
57439,1,0.7907
57440,0,0.3927
57441,0,0.184
57442,1,0.8631
57443,0,0.1328
57444,0,0.0774
57445,0,0.1686
57446,1,0.9518
57447,1,0.5962
57448,0,0.2382
57449,1,0.8913
57450,0,0.1131
57451,0,0.1841
57452,0,0.006
57453,0,0.4643
57454,1,0.7491
57455,0,0.0089
57456,0,0.1832
57457,0,0.0815
57458,0,0.037
57459,0,0.2647
57460,1,0.5751
57461,0,0.162
57462,0,0.092
57463,0,0.297
57464,1,0.8803
57465,0,0.0057
57466,0,0.0676
57467,0,0.0005
57468,1,0.9449
57469,1,0.8789
57470,0,0.3233
57471,0,0.0005
57472,0,0.4329
57473,0,0.1196
57474,0,0.358
57475,1,0.7342
57476,0,0.2431
57477,0,0.2889
57478,0,0.0014
57479,1,0.5127
57480,1,0.6407
57481,1,0.6675
57482,0,0.0281
57483,1,0.7343
57484,1,0.8804
57485,0,0.0895
57486,0,0.0112
57487,0,0.2952
57488,1,0.8679
57489,1,0.8658
57490,0,0.0883
57491,0,0.0016
57492,1,0.9408
57493,1,0.8316
57494,0,0.0934
57495,0,0.0018
57496,1,0.8067
57497,0,0.1563
57498,0,0.3497
57499,1,0.9579
57500,1,0.5223
57501,0,0.0185
57502,0,0.0061
57503,0,0.0385
57504,1,0.9521
57505,0,0.0424
57506,0,0.1529
57507,1,0.7109
57508,0,0.039
57509,0,0.412
57510,0,0.1689
57511,0,0.1884
57512,1,0.9533
57513,1,0.8286
57514,0,0.2919
57515,0,0.0319
57516,1,0.7309
57517,0,0.1107
57518,0,0.1821
57519,0,0.485
57520,1,0.6589
57521,0,0.1384
57522,1,0.6516
57523,1,0.5562
57524,0,0.021
57525,0,0.0052
57526,1,0.8036
57527,1,0.932
57528,0,0.0706
57529,1,0.5814
57530,0,0.0023
57531,0,0.0002
57532,1,0.7353
57533,0,0.0002
57534,0,0.0558
57535,1,0.9557
57536,0,0.0308
57537,0,0.2736
57538,1,0.7837
57539,1,0.8428
57540,1,0.939
57541,1,0.6576
57542,0,0.043
57543,0,0.0443
57544,0,0.0285
57545,0,0.0012
57546,1,0.6281
57547,0,0.1467
57548,0,0.0017
57549,0,0.1835
57550,1,0.8198
57551,0,0.001
57552,0,0.3361
57553,1,0.9283
57554,0,0.4959
57555,0,0.0391
57556,1,0.8988
57557,0,0.0658
57558,1,0.7831
57559,1,0.6641
57560,1,0.6597
57561,1,0.6422
57562,0,0.3433
57563,0,0.045
57564,1,0.9572
57565,0,0.0334
57566,0,0.0064
57567,0,0.0906
57568,0,0.0514
57569,0,0.4902
57570,1,0.7463
57571,1,0.6943
57572,0,0.0551
57573,0,0.2386
57574,0,0.4288
57575,1,0.589
57576,1,0.8328
57577,0,0.2538
57578,0,0.0258
57579,0,0.2182
57580,0,0.0465
57581,1,0.5058
57582,0,0.0064
57583,0,0.0002
57584,0,0.0575
57585,0,0.0035
57586,0,0.0259
57587,0,0.0014
57588,0,0.1946
57589,1,0.5746
57590,0,0.2588
57591,1,0.8378
57592,1,0.9186
57593,0,0.0004
57594,1,0.7952
57595,1,0.7273
57596,0,0.121
57597,1,0.9681
57598,0,0.2241
57599,0,0.3155
57600,1,0.9156
57601,0,0.4871
57602,0,0.2249
57603,0,0.2531
57604,0,0.0348
57605,0,0.1217
57606,0,0.0432
57607,0,0.0521
57608,0,0.0961
57609,0,0.0499
57610,0,0.0588
57611,1,0.5691
57612,0,0.0077
57613,1,0.5878
57614,0,0.1048
57615,0,0.4408
57616,0,0.0688
57617,1,0.7305
57618,0,0.2546
57619,1,0.9465
57620,1,0.9548
57621,0,0.0274
57622,1,0.906
57623,0,0.0195
57624,0,0.007
57625,1,0.6891
57626,1,0.6515
57627,0,0.1446
57628,0,0.4945
57629,0,0.0856
57630,0,0.0965
57631,1,0.9326
57632,1,0.9262
57633,0,0.0178
57634,0,0.0029
57635,0,0.4908
57636,0,0.4949
57637,1,0.83
57638,0,0.2006
57639,0,0.4123
57640,0,0.1145
57641,1,0.9708
57642,1,0.6498
57643,0,0.0011
57644,0,0.0375
57645,0,0.0046
57646,1,0.914
57647,0,0.4118
57648,1,0.5866
57649,1,0.9359
57650,0,0.0009
57651,0,0.1828
57652,1,0.6923
57653,1,0.9281
57654,0,0.0436
57655,0,0.001
57656,0,0.1155
57657,1,0.9141
57658,0,0.335
57659,1,0.8296
57660,0,0.1286
57661,1,0.7183
57662,1,0.8476
57663,0,0.2954
57664,0,0.2584
57665,0,0.0025
57666,0,0.3868
57667,1,0.9587
57668,1,0.9512
57669,0,0.1191
57670,0,0.3167
57671,1,0.8346
57672,0,0.0077
57673,0,0.4488
57674,0,0.0522
57675,0,0.3475
57676,0,0.3064
57677,1,0.793
57678,0,0.0585
57679,0,0.3005
57680,0,0.0015
57681,1,0.6073
57682,1,0.7919
57683,0,0.0753
57684,1,0.9289
57685,0,0.0921
57686,0,0.0235
57687,0,0.0216
57688,0,0.0054
57689,0,1e-04
57690,0,0.3118
57691,1,0.8196
57692,1,0.5911
57693,0,0.0356
57694,0,0.0084
57695,0,0.4687
57696,1,0.7772
57697,0,0.1069
57698,0,0.0822
57699,0,0.4448
57700,1,0.7981
57701,0,0.3485
57702,0,0.0253
57703,1,0.8414
57704,0,0.102
57705,1,0.9595
57706,0,0.095
57707,1,0.8742
57708,0,0.4896
57709,1,0.6449
57710,0,0.1006
57711,0,1e-04
57712,0,0.3378
57713,0,0.1884
57714,0,0.3806
57715,1,0.9534
57716,0,0.045
57717,0,0.0377
57718,1,0.9007
57719,0,0.0615
57720,1,0.6991
57721,0,0.3359
57722,0,0.0019
57723,1,0.7669
57724,0,0.0288
57725,1,0.9806
57726,0,0.307
57727,0,0.1397
57728,0,0.1017
57729,1,0.8329
57730,1,0.9573
57731,1,0.837
57732,0,0.2522
57733,1,0.5737
57734,0,0.012
57735,0,0.0012
57736,1,0.5649
57737,1,0.914
57738,1,0.8243
57739,0,0.4344
57740,0,0.1422
57741,0,0.3518
57742,1,0.9469
57743,0,0.2679
57744,0,0.3711
57745,1,0.9245
57746,1,0.7779
57747,0,0.1834
57748,1,0.923
57749,1,0.5452
57750,1,0.5582
57751,1,0.9317
57752,0,0.1137
57753,1,0.8817
57754,1,0.8092
57755,0,0.023
57756,0,0.0923
57757,1,0.7557
57758,1,0.7802
57759,0,0.0897
57760,1,0.9409
57761,0,0.2838
57762,1,0.9308
57763,1,0.9085
57764,0,0.0281
57765,0,0.3868
57766,0,0.1027
57767,1,0.712
57768,1,0.8254
57769,1,0.8387
57770,0,0.1609
57771,0,0.1621
57772,0,0.2722
57773,0,0.134
57774,0,0.2166
57775,0,0.0875
57776,0,0.0313
57777,0,0.3559
57778,0,0.0347
57779,1,0.7646
57780,0,0.3963
57781,0,0.1524
57782,1,0.503
57783,1,0.9155
57784,0,0.194
57785,1,0.9551
57786,1,0.9676
57787,0,0.0661
57788,0,0.0007
57789,1,0.9308
57790,0,0.0654
57791,1,0.8496
57792,0,0.0007
57793,0,0.0176
57794,1,0.6986
57795,0,0.1103
57796,0,0.2857
57797,0,0.3553
57798,0,0.1426
57799,0,0.3428
57800,1,0.7851
57801,0,0.4769
57802,0,0.3031
57803,0,0.1654
57804,0,0.2146
57805,0,0.1436
57806,0,0.0113
57807,1,0.8203
57808,0,0.0311
57809,0,0.0032
57810,0,0.0613
57811,0,0.0716
57812,1,0.937
57813,0,0.0007
57814,1,0.7928
57815,0,0.4784
57816,0,0.0591
57817,0,0.1076
57818,0,0.0041
57819,1,0.834
57820,0,0.0938
57821,0,0.0103
57822,1,0.886
57823,0,0.2752
57824,0,0.3723
57825,0,0.3358
57826,1,0.9001
57827,0,0.1544
57828,1,0.7528
57829,0,0.0423
57830,0,0.0027
57831,0,0.3991
57832,1,0.8806
57833,0,0.3354
57834,0,0.1153
57835,1,0.9016
57836,0,0.1403
57837,0,0.1264
57838,0,0.0016
57839,1,0.9472
57840,0,0.0649
57841,1,0.866
57842,0,0.4896
57843,0,0.0016
57844,0,0.0568
57845,0,0.3403
57846,0,0.4127
57847,0,0.0336
57848,1,0.8243
57849,1,0.7792
57850,0,0.3497
57851,1,0.7115
57852,1,0.631
57853,1,0.8338
57854,0,0.3148
57855,0,0.0064
57856,1,0.5228
57857,1,0.8951
57858,1,0.8098
57859,1,0.8594
57860,1,0.575
57861,0,0.1171
57862,0,0.1117
57863,0,0.0189
57864,0,0.0952
57865,1,0.8886
57866,0,0.2157
57867,0,0.02
57868,1,0.6548
57869,1,0.9782
57870,0,0.0542
57871,1,0.9499
57872,0,0.1314
57873,0,0.1194
57874,0,0.0143
57875,0,0.2066
57876,0,0.4471
57877,0,1e-04
57878,1,0.5057
57879,0,0.4353
57880,0,0.3839
57881,1,0.9352
57882,0,0.3053
57883,1,0.8776
57884,0,0.1313
57885,1,0.8243
57886,1,0.5975
57887,1,0.9696
57888,0,0.0426
57889,0,0.352
57890,0,0.0104
57891,0,0.0777
57892,0,0.0391
57893,0,0.2813
57894,0,0.3608
57895,1,0.7532
57896,0,0.346
57897,0,0.143
57898,0,0.0519
57899,0,0.0277
57900,1,0.8882
57901,0,0.1216
57902,1,0.5555
57903,0,0.0341
57904,1,0.7213
57905,1,0.9576
57906,0,0.0236
57907,1,0.5294
57908,0,0.0027
57909,0,0.111
57910,0,0.0647
57911,1,0.9286
57912,0,0.1126
57913,1,0.5731
57914,1,0.5555
57915,0,0.0439
57916,1,0.8626
57917,0,0.4732
57918,0,0.1184
57919,1,0.6965
57920,1,0.575
57921,1,0.7999
57922,0,0.2645
57923,0,0.4424
57924,0,0.2877
57925,1,0.9538
57926,1,0.8659
57927,0,0.0314
57928,0,0.1699
57929,0,0.0181
57930,1,0.7463
57931,0,0.0876
57932,0,0.4319
57933,0,0.2865
57934,1,0.981
57935,0,0.1009
57936,0,0.0037
57937,0,0.007
57938,1,0.7906
57939,1,0.7208
57940,0,0.1855
57941,0,0.4954
57942,0,0.1848
57943,0,0.1492
57944,1,0.7508
57945,0,0.0037
57946,1,0.5445
57947,0,0.0639
57948,0,0.0474
57949,0,0.1494
57950,0,0.0825
57951,0,0.45
57952,0,0.4083
57953,0,0.0041
57954,0,0.2372
57955,0,0.0911
57956,1,0.8001
57957,1,0.9843
57958,0,0.0974
57959,1,0.5391
57960,1,0.909
57961,1,0.7669
57962,0,0.1119
57963,0,0.0964
57964,1,0.6524
57965,0,0.1223
57966,1,0.6325
57967,1,0.7046
57968,1,0.9396
57969,1,0.5526
57970,0,0.094
57971,1,0.8104
57972,1,0.554
57973,0,0.4855
57974,0,0.3409
57975,0,0.3573
57976,1,0.8477
57977,0,0.2875
57978,0,0.0281
57979,1,0.7745
57980,0,0.2237
57981,1,0.615
57982,0,0.4238
57983,1,0.5647
57984,0,0.1245
57985,1,0.5082
57986,0,0.0624
57987,0,0.0727
57988,0,0.0017
57989,1,0.8744
57990,0,0.2984
57991,0,0.0198
57992,0,0.2521
57993,1,0.8462
57994,1,0.7833
57995,1,0.6147
57996,0,0.1777
57997,0,0.0614
57998,0,0.1566
57999,1,0.9809
58000,0,0.0266
58001,0,0.0827
58002,0,0.3993
58003,0,0.2559
58004,1,0.7755
58005,0,0.0007
58006,0,0.0009
58007,1,0.7428
58008,1,0.9349
58009,0,0.0466
58010,0,0.1845
58011,1,0.918
58012,0,0.1453
58013,1,0.6508
58014,0,0.0402
58015,1,0.7624
58016,0,0.4031
58017,0,0.0151
58018,0,0.1659
58019,0,0.0299
58020,0,0.0368
58021,0,0.4273
58022,0,0.0034
58023,0,0.0002
58024,1,0.5097
58025,0,0.1186
58026,1,0.9298
58027,0,0.1518
58028,0,0.3206
58029,1,0.5969
58030,0,0.0006
58031,0,0.2493
58032,0,0.1782
58033,1,0.963
58034,0,0.1104
58035,1,0.5761
58036,1,0.617
58037,0,0.0239
58038,1,0.6399
58039,1,0.9415
58040,0,0.0596
58041,1,0.5044
58042,1,0.5794
58043,1,0.8224
58044,0,0.0349
58045,0,0.1464
58046,0,0.2019
58047,0,0.215
58048,1,0.8023
58049,1,0.9623
58050,0,0.0928
58051,0,0.0061
58052,1,0.6319
58053,0,0.0291
58054,0,0.0026
58055,0,0.2025
58056,0,0.0049
58057,0,0.017
58058,1,0.9364
58059,0,0.2034
58060,1,0.7431
58061,0,0.4829
58062,0,0.0008
58063,0,0.0715
58064,0,0.1206
58065,0,0.2176
58066,0,0.014
58067,1,0.8739
58068,1,0.8805
58069,0,0.3321
58070,0,0.0423
58071,1,0.5636
58072,1,0.8658
58073,0,0.2394
58074,1,0.5753
58075,0,0.4362
58076,0,0.0616
58077,0,0.2655
58078,0,0.1036
58079,1,0.9697
58080,0,0.4999
58081,1,0.6297
58082,1,0.5005
58083,0,0.0582
58084,1,0.7075
58085,1,0.9104
58086,1,0.887
58087,1,0.8065
58088,0,0.1386
58089,0,0.0424
58090,1,0.7565
58091,0,0.1268
58092,0,0.4142
58093,0,0.0235
58094,0,0.1342
58095,1,0.7965
58096,0,0.0091
58097,1,0.8064
58098,0,0.3421
58099,1,0.9109
58100,0,0.0006
58101,0,0.0002
58102,0,0.3229
58103,0,0.4907
58104,0,0.4007
58105,1,0.8878
58106,0,0.3263
58107,0,0.05
58108,0,0.025
58109,1,0.6073
58110,0,0.1811
58111,0,0.0168
58112,0,0.2533
58113,1,0.7926
58114,1,0.9474
58115,1,0.5329
58116,1,0.78
58117,1,0.9762
58118,0,0.057
58119,1,0.697
58120,1,0.9544
58121,1,0.9129
58122,0,0.2256
58123,0,0.249
58124,1,0.8361
58125,0,0.0254
58126,0,0.1347
58127,0,0.0481
58128,0,0.0181
58129,1,0.6884
58130,1,0.5445
58131,0,0.0841
58132,1,0.6962
58133,0,0.139
58134,0,0.1076
58135,1,0.7454
58136,0,0.2899
58137,0,0.0168
58138,0,0.4441
58139,1,0.8601
58140,1,0.914
58141,0,0.0255
58142,0,0.0532
58143,0,0.2391
58144,0,0.0022
58145,0,0.0029
58146,0,0.3249
58147,0,0.0121
58148,0,0.014
58149,1,0.749
58150,0,0.1576
58151,0,0.4731
58152,0,0.3327
58153,0,0.1744
58154,0,0.1006
58155,1,0.9627
58156,0,0.136
58157,0,0.0954
58158,0,0.051
58159,0,0.1514
58160,0,0.4065
58161,1,0.5518
58162,0,0.1345
58163,0,0.4626
58164,1,0.8418
58165,1,0.6826
58166,0,0.2007
58167,1,0.7759
58168,1,0.8653
58169,1,0.8289
58170,0,0.3038
58171,1,0.7027
58172,0,0.0004
58173,0,0.0583
58174,1,0.8413
58175,1,0.803
58176,0,0.1543
58177,0,0.1637
58178,1,0.6818
58179,0,0.1121
58180,0,0.118
58181,0,0.0116
58182,1,0.964
58183,1,0.5776
58184,0,0.2139
58185,0,0.0122
58186,0,0.162
58187,0,0.1489
58188,0,0.0476
58189,1,0.8217
58190,1,0.6517
58191,1,0.9443
58192,0,0.2856
58193,0,0.0866
58194,1,0.5095
58195,0,0.4882
58196,0,0.0247
58197,0,0.1172
58198,1,0.8167
58199,0,0.0412
58200,1,0.6255
58201,1,0.9029
58202,0,0.3183
58203,0,0.1263
58204,1,0.581
58205,0,0.1807
58206,0,0.3149
58207,0,0.1807
58208,0,0.0486
58209,0,0.3851
58210,0,0.0202
58211,1,0.9544
58212,0,1e-04
58213,0,0.0458
58214,0,0.0031
58215,1,0.9734
58216,0,0.2777
58217,1,0.9182
58218,1,0.8393
58219,0,0.0448
58220,1,0.8084
58221,1,0.7402
58222,0,0.1538
58223,0,0.383
58224,0,0.026
58225,0,0.0014
58226,0,0.0069
58227,1,0.7159
58228,0,0.3743
58229,0,0.1468
58230,1,0.7956
58231,0,0.0078
58232,1,0.8604
58233,0,0.0826
58234,0,0.1337
58235,1,0.8674
58236,0,0.0318
58237,0,0.0912
58238,1,0.8108
58239,0,0.3831
58240,0,0.1281
58241,0,0.0472
58242,1,0.7752
58243,1,0.9152
58244,0,0.0224
58245,1,0.9711
58246,0,0.0174
58247,1,0.7678
58248,0,0.4896
58249,1,0.8018
58250,0,0.1673
58251,1,0.9375
58252,0,0.0401
58253,0,0.0066
58254,0,0.0106
58255,0,0.1177
58256,0,0.4829
58257,1,0.8447
58258,0,0.3222
58259,1,0.7672
58260,0,0.1151
58261,0,0.0358
58262,0,0.2934
58263,0,0.13
58264,0,0.2758
58265,0,0.0189
58266,1,0.6928
58267,0,0.1062
58268,0,0.3198
58269,1,0.8763
58270,1,0.5081
58271,0,0.0675
58272,1,0.9226
58273,0,0.1158
58274,0,0.2246
58275,0,0.1181
58276,0,0.154
58277,0,0.252
58278,0,0.0733
58279,0,0.1899
58280,0,0.13
58281,0,0.1344
58282,0,0.145
58283,0,0.0537
58284,1,0.6201
58285,1,0.6783
58286,1,0.8622
58287,0,0.083
58288,1,0.6646
58289,1,0.7348
58290,1,0.6584
58291,0,0.1423
58292,1,0.872
58293,0,0.0439
58294,0,0.0222
58295,0,0.0554
58296,1,0.5623
58297,0,0.2886
58298,1,0.8009
58299,1,0.9176
58300,0,0.2674
58301,1,0.6471
58302,0,0.0309
58303,0,0.1046
58304,1,0.9409
58305,1,0.9878
58306,0,0.1941
58307,1,0.8686
58308,1,0.932
58309,1,0.5781
58310,0,0.0665
58311,0,0.1621
58312,0,0.0246
58313,0,0.2327
58314,0,0.0352
58315,1,0.5436
58316,1,0.6097
58317,0,0.4064
58318,1,0.8109
58319,0,0.2296
58320,0,0.0971
58321,0,0.1105
58322,1,0.5481
58323,0,0.1775
58324,0,0.0027
58325,1,0.7904
58326,0,0.0013
58327,0,0.2909
58328,1,0.6825
58329,0,0.3171
58330,0,0.1853
58331,0,0.0055
58332,0,0.0212
58333,0,0.0435
58334,1,0.6853
58335,1,0.7582
58336,0,0.0023
58337,0,0.0216
58338,1,0.9266
58339,1,0.8251
58340,0,0.0051
58341,1,0.7498
58342,1,0.9212
58343,1,0.8048
58344,0,0.0656
58345,0,0.013
58346,0,0.1542
58347,0,0.2668
58348,0,0.0504
58349,0,0.1917
58350,0,0.092
58351,0,0.0201
58352,0,0.1641
58353,0,0.0177
58354,0,0.1241
58355,0,0.2681
58356,0,0.108
58357,0,0.0255
58358,1,0.8816
58359,0,0.1035
58360,0,0.0458
58361,1,0.748
58362,0,0.1383
58363,0,0.0628
58364,0,0.0337
58365,1,0.7378
58366,0,0.3667
58367,0,0.3483
58368,0,0.017
58369,0,0.1694
58370,0,0.0073
58371,1,0.8714
58372,1,0.967
58373,0,0.0053
58374,1,0.9793
58375,0,0.0016
58376,1,0.6368
58377,0,0.44
58378,1,0.9762
58379,0,0.343
58380,0,0.0116
58381,1,0.9466
58382,1,0.7889
58383,0,0.0822
58384,1,0.947
58385,0,0.0494
58386,0,0.348
58387,1,0.7969
58388,0,0.4396
58389,0,0.4507
58390,0,0.1179
58391,1,0.5509
58392,1,0.7627
58393,1,0.961
58394,1,0.7331
58395,1,0.8685
58396,1,0.8542
58397,1,0.7454
58398,0,0.1394
58399,0,0.0245
58400,1,0.5588
58401,1,0.6587
58402,0,0.2163
58403,1,0.5626
58404,0,0.0003
58405,1,0.6149
58406,0,0.0047
58407,0,0.0793
58408,1,0.9487
58409,1,0.5616
58410,0,0.0653
58411,1,0.9535
58412,0,0.0091
58413,0,0.0063
58414,1,0.5208
58415,1,0.8631
58416,1,0.937
58417,0,0.1728
58418,1,0.7785
58419,1,0.5524
58420,0,0.0178
58421,0,0.0954
58422,1,0.8255
58423,0,0.2492
58424,1,0.6697
58425,1,0.8483
58426,0,0.0109
58427,0,0.0119
58428,0,0.3707
58429,1,0.7937
58430,0,0.0127
58431,0,0.0284
58432,1,0.5695
58433,1,0.8728
58434,1,0.8875
58435,0,0.2596
58436,1,0.5919
58437,0,0.0689
58438,0,0.013
58439,1,0.8428
58440,0,0.1711
58441,0,0.0692
58442,1,0.5714
58443,0,0.0024
58444,1,0.9835
58445,0,0.1591
58446,0,0.0776
58447,0,0.1047
58448,1,0.9028
58449,0,0.1042
58450,0,0.2822
58451,1,0.9484
58452,0,0.0392
58453,0,0.2305
58454,0,0.4998
58455,0,0.0392
58456,0,0.0423
58457,0,0.003
58458,1,0.7849
58459,0,0.0323
58460,1,0.8834
58461,0,0.0966
58462,1,0.9533
58463,1,0.7767
58464,1,0.8819
58465,0,0.3898
58466,0,0.227
58467,0,0.0053
58468,0,0.1985
58469,1,0.9814
58470,0,0.1004
58471,1,0.7059
58472,0,0.1448
58473,0,0.1148
58474,1,0.6509
58475,0,0.0205
58476,0,0.27
58477,0,0.0196
58478,1,0.78
58479,0,0.313
58480,0,0.4273
58481,0,0.1543
58482,0,0.1417
58483,1,0.9385
58484,1,0.9564
58485,0,0.0011
58486,1,0.7252
58487,0,0.077
58488,1,0.788
58489,1,0.8127
58490,1,0.9273
58491,1,0.8173
58492,0,0.0544
58493,0,0.1461
58494,0,0.001
58495,1,0.7454
58496,0,0.0419
58497,0,0.0068
58498,0,0.0479
58499,0,0.3902
58500,0,1e-04
58501,0,1e-04
58502,1,0.8143
58503,0,0.1328
58504,1,0.5987
58505,1,0.9377
58506,1,0.6772
58507,0,0.063
58508,1,0.8153
58509,0,0.45
58510,0,0.0175
58511,0,0.1183
58512,0,0.0552
58513,0,0.0356
58514,0,0.1038
58515,0,0.1572
58516,0,0.0479
58517,1,0.8514
58518,0,0.1445
58519,0,0.2665
58520,1,0.7409
58521,0,0.0195
58522,1,0.7981
58523,0,0.0014
58524,1,0.502
58525,0,0.1836
58526,0,0.1593
58527,0,0.0535
58528,1,0.9635
58529,0,0.2682
58530,0,0.0436
58531,0,0.0861
58532,0,0.0345
58533,1,0.7744
58534,0,0.0881
58535,1,0.7743
58536,0,0.0106
58537,1,0.9088
58538,1,0.9
58539,1,0.9396
58540,1,0.8994
58541,0,0.0257
58542,1,0.5537
58543,0,0.0562
58544,1,0.8871
58545,1,0.7224
58546,1,0.6432
58547,1,0.7268
58548,0,0.0173
58549,0,0.4385
58550,0,0.1733
58551,0,0.3487
58552,0,0.029
58553,0,0.107
58554,0,0.284
58555,0,0.0897
58556,1,0.9233
58557,0,0.0445
58558,1,0.7134
58559,1,0.8937
58560,0,0.225
58561,1,0.8335
58562,0,0.0918
58563,1,0.8462
58564,0,0.0467
58565,1,0.7265
58566,0,0.1984
58567,1,0.5936
58568,0,0.3643
58569,0,0.3373
58570,0,0.2775
58571,1,0.7544
58572,1,0.8444
58573,0,0.2647
58574,0,0.2599
58575,0,0.039
58576,0,0.1449
58577,0,0.4835
58578,1,0.9598
58579,0,0.0586
58580,1,0.9046
58581,0,0.0088
58582,0,0.0008
58583,1,0.9658
58584,0,0.2858
58585,0,0.0336
58586,0,0.0942
58587,0,0.186
